event_candidate_id,event_id,story_id,story_name,global_sent_id,sent_id,sentence,predicate_raw,predicate,predicate_normalized,normalized_predicate,predicate_index,predicate_pos,predicate_semantic_class,event_content_class_l1,event_content_class_l2,event_semantic_value,event_acceptance_tier,event_acceptance_reason,semantic_mapping_source,semantic_mapping_confidence,behavior_evidence_count,compound_group_id,compound_type,merged_token_indices,serial_verb_group_id,serial_relation_candidate,subject_text,object_text,time_text,location_text,instrument_text,goal_text,modal_marker,is_modal_only,negation_marker,negated,is_negation_only,causative_marker,causer_text,causee_text,embedded_predicate,is_copula_light,is_directional_fragment,is_attribute_non_event,is_causative_marker_only,event_assertion,state_change_applicable,participant_state_polarity,event_state_polarity,state_target_slot,state_trigger,state_scope_text,state_confidence,predicate_validity_score,argument_completeness_score,boundary_reliability_score,semantic_specificity_score,state_evidence_score,event_confidence,event_check_level,accept_decision,rejection_reason,penalty_reasons,srl_args_json,dep_evidence_json,quality_flags,v1_baseline_reference
EC0016127,EV2_0002923,F0127,"成功,就是不放弃",3281,12,她想，如果能把它开发成产品，一定会有很多人像自己一样喜欢吃。,喜欢,喜欢,喜欢,喜欢,19,v,认知/决策,COGNITION_INTENTION,COGNITION_OR_DECISION,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light,semantic_class_rule,0.65,3,,,19,,0,,吃,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.7,0.9,0.9,0.0,0.725,medium,accepted,,,[],"{""children"":[{""index"":16,""word"":""像"",""label"":""ADV""},{""index"":20,""word"":""吃"",""label"":""VOB""}]}",,03_event_candidates_formal.csv
EC0016134,EV2_0002924,F0127,"成功,就是不放弃",3282,13,她向陈家华提出了合作开发大头菜的想法，没想到对方一点商量的余地都不给，一口就回绝了。,给,给,给,给,20,v,资源转移/施助动作,SOCIAL_INTERACTION,ASSISTANCE,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；predicate_not_light,semantic_class_rule,0.65,2,,,20,,0,余地,,,,,,,0,不,1,0,,,,,0,0,0,0,negated,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.7,0.9,0.9,0.0,0.725,medium,accepted,,,[],"{""children"":[{""index"":17,""word"":""余地"",""label"":""SBV""},{""index"":18,""word"":""都"",""label"":""ADV""},{""index"":19,""word"":""不"",""label"":""ADV""},{""index"":21,""word"":""，"",""label"":""WP""},{""index"":25,""word"":""回绝"",""label"":""COO""}]}",,03_event_candidates_formal.csv
EC0016145,EV2_0002925,F0127,"成功,就是不放弃",3284,15,这样的拒绝，并没有让她灰心丧气，因为她早已历经失败的磨砺，不会轻易地回头。,失败,失败,失败,失败,14,v,损伤/负向变化,STATE_CHANGE,NEGATIVE_CHANGE,schema_valuable,A_SEMANTIC_CHANGE,STATE_CHANGE:boundary_reliable,semantic_class_rule,0.65,2,,,14,,0,,,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,yes,negative,negative,unknown,失败,早已历经失败的磨砺,0.8,0.9,0.35,0.9,0.9,0.8,0.775,high,accepted,,,[],"{""children"":[{""index"":15,""word"":""的"",""label"":""RAD""}]}",,03_event_candidates_formal.csv
EC0016150,EV2_0002926,F0127,"成功,就是不放弃",3285,16,她频繁地去陈家，却没有死缠烂打地天天讲合作的事，而只是帮忙做些家务，闲扯聊天。,打,打,打,打,10,v,攻击/致害,PHYSICAL_ACTION,HARMFUL_ACTION,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light,semantic_class_rule,0.65,3,,,10,,0,,地,,,,,,0,没有,1,0,,,,,0,0,0,0,negated,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.7,0.9,0.9,0.0,0.725,medium,accepted,,,[],"{""children"":[{""index"":9,""word"":""死缠烂"",""label"":""ADV""},{""index"":11,""word"":""地"",""label"":""VOB""}]}",,03_event_candidates_formal.csv
EC0016169,EV2_0002927,F0127,"成功,就是不放弃",3288,19,传统制作腌菜的方法，是将大头菜一个一个串起来，挂在院子里自然风干。,制作,制作,制作,制作,1,v,建造/制造,PHYSICAL_ACTION,CREATION,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light；high_event_confidence,semantic_class_rule,0.65,4,,,1,,0,传统,腌菜,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,"[[""A0"",""传统"",0,0],[""A1"",""腌菜"",2,2]]","{""children"":[{""index"":0,""word"":""传统"",""label"":""SBV""},{""index"":2,""word"":""腌菜"",""label"":""VOB""},{""index"":3,""word"":""的"",""label"":""RAD""}]}",,03_event_candidates_formal.csv
EC0016177,EV2_0002928,F0127,"成功,就是不放弃",3289,20,成吨的大头菜都挂起来，显然太耗费人力了，为了省工省力，他们决定改进工艺，全部平摊着晾晒。,决定,决定,决定,决定,17,v,认知/决策,COGNITION_INTENTION,COGNITION_OR_DECISION,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light；high_event_confidence,semantic_class_rule,0.65,4,,,17,,0,他们,改进工艺，全部平摊着晾晒,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,"[[""A0"",""他们"",16,16],[""A1"",""改进工艺，全部平摊着晾晒"",18,24]]","{""children"":[{""index"":13,""word"":""为了"",""label"":""ADV""},{""index"":16,""word"":""他们"",""label"":""SBV""},{""index"":18,""word"":""改进"",""label"":""VOB""},{""index"":22,""word"":""平摊"",""label"":""COO""}]}",,03_event_candidates_formal.csv
EC0016181,EV2_0002929,F0127,"成功,就是不放弃",3290,21,七八天后，当她兴致勃勃地拿起大头菜查看时，瞬间心里就凉了半截。,拿,拿,拿,拿,8,v,获取/占有,TRANSFER_POSSESSION,GAIN_OR_HOLD,schema_valuable,A_SEMANTIC_CHANGE,TRANSFER_POSSESSION:boundary_reliable,semantic_class_rule,0.65,2,,,8,,0,她,,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.7,0.9,0.9,0.0,0.725,medium,accepted,,,"[[""A0"",""她"",5,5],[""ARGM-ADV"",""兴致勃勃地"",6,7]]","{""children"":[{""index"":5,""word"":""她"",""label"":""SBV""},{""index"":6,""word"":""兴致勃勃"",""label"":""ADV""},{""index"":9,""word"":""起"",""label"":""CMP""},{""index"":11,""word"":""查看"",""label"":""COO""}]}",,03_event_candidates_formal.csv
EC0016200,EV2_0002930,F0127,"成功,就是不放弃",3294,25,这次他们专门制作了一个铁炉，希望在大头菜霉变之前就进行烘干。,制作,制作,制作,制作,4,v,建造/制造,PHYSICAL_ACTION,CREATION,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light；high_event_confidence,semantic_class_rule,0.65,4,,,4,,0,他们,一个铁炉,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,"[[""ARGM-ADV"",""这次"",0,1],[""A0"",""他们"",2,2],[""ARGM-ADV"",""专门"",3,3],[""A1"",""一个铁炉"",6,7]]","{""children"":[{""index"":1,""word"":""次"",""label"":""ADV""},{""index"":2,""word"":""他们"",""label"":""SBV""},{""index"":3,""word"":""专门"",""label"":""ADV""},{""index"":5,""word"":""了"",""label"":""RAD""},{""index"":7,""word"":""铁炉"",""label"":""VOB""},{""index"":8,""word"":""，"",""label"":""WP""},{""index"":9,""word"":""希望"",""label"":""COO""},{""index"":17,""word"":""。"",""label"":""WP""}]}",,03_event_candidates_formal.csv
EC0016201,EV2_0002931,F0127,"成功,就是不放弃",3294,25,这次他们专门制作了一个铁炉，希望在大头菜霉变之前就进行烘干。,希望,希望,希望,希望,9,v,认知/决策,COGNITION_INTENTION,COGNITION_OR_DECISION,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light；high_event_confidence,semantic_class_rule,0.65,4,,,9,,0,他们,在大头菜霉变之前就进行烘干,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,"[[""A0"",""他们"",2,2],[""A1"",""在大头菜霉变之前就进行烘干"",10,16]]","{""children"":[{""index"":15,""word"":""进行"",""label"":""VOB""}]}",,03_event_candidates_formal.csv
EC0016207,EV2_0002932,F0127,"成功,就是不放弃",3295,26,然而，梦想很丰满，现实却很骨感，实验还是失败了，大头菜一吨接着一吨地被倒掉，借来的钱也跟着全部打了水漂。,失败,失败,失败,失败,13,v,损伤/负向变化,STATE_CHANGE,NEGATIVE_CHANGE,schema_valuable,A_SEMANTIC_CHANGE,STATE_CHANGE:boundary_reliable,semantic_class_rule,0.65,3,,,13,,0,实验,,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,yes,negative,negative,SUBJ,失败,实验还是失败了,0.8,0.9,0.7,0.9,0.9,0.8,0.845,high,accepted,,,"[[""A0"",""实验"",11,11],[""ARGM-ADV"",""还是"",12,12]]","{""children"":[{""index"":11,""word"":""实验"",""label"":""SBV""},{""index"":12,""word"":""还是"",""label"":""ADV""},{""index"":14,""word"":""了"",""label"":""RAD""}]}",,03_event_candidates_formal.csv
EC0016209,EV2_0002933,F0127,"成功,就是不放弃",3295,26,然而，梦想很丰满，现实却很骨感，实验还是失败了，大头菜一吨接着一吨地被倒掉，借来的钱也跟着全部打了水漂。,倒,倒,倒,倒,24,v,损伤/负向变化,STATE_CHANGE,NEGATIVE_CHANGE,schema_valuable,A_SEMANTIC_CHANGE,STATE_CHANGE:boundary_reliable,semantic_class_rule,0.65,4,,,24,,0,,吨,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,yes,negative,negative,OBJ,倒,地被倒掉,0.8,0.9,0.7,0.9,0.9,0.8,0.845,high,accepted,,,[],"{""children"":[{""index"":18,""word"":""吨"",""label"":""FOB""},{""index"":19,""word"":""接着"",""label"":""ADV""},{""index"":23,""word"":""被"",""label"":""ADV""},{""index"":25,""word"":""掉"",""label"":""CMP""},{""index"":26,""word"":""，"",""label"":""WP""},{""index"":34,""word"":""打"",""label"":""COO""}]}",,03_event_candidates_formal.csv
EC0016211,EV2_0002934,F0127,"成功,就是不放弃",3295,26,然而，梦想很丰满，现实却很骨感，实验还是失败了，大头菜一吨接着一吨地被倒掉，借来的钱也跟着全部打了水漂。,借,借,借,借,27,v,资源转移/施助动作,SOCIAL_INTERACTION,ASSISTANCE,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light,semantic_class_rule,0.65,3,,,27,,0,,钱,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.7,0.9,0.9,0.0,0.725,medium,accepted,,,"[[""A1"",""钱"",30,30]]","{""children"":[{""index"":28,""word"":""来"",""label"":""CMP""},{""index"":29,""word"":""的"",""label"":""RAD""}]}",,03_event_candidates_formal.csv
EC0016214,EV2_0002935,F0127,"成功,就是不放弃",3295,26,然而，梦想很丰满，现实却很骨感，实验还是失败了，大头菜一吨接着一吨地被倒掉，借来的钱也跟着全部打了水漂。,打,打,打,打,34,v,攻击/致害,PHYSICAL_ACTION,HARMFUL_ACTION,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light；high_event_confidence,semantic_class_rule,0.65,4,,,34,,0,借来的钱,水漂,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,"[[""A0"",""借来的钱"",27,30],[""ARGM-ADV"",""也"",31,31],[""ARGM-ADV"",""跟着"",32,32],[""ARGM-ADV"",""全部"",33,33],[""A1"",""水漂"",36,36]]","{""children"":[{""index"":32,""word"":""跟着"",""label"":""ADV""},{""index"":33,""word"":""全部"",""label"":""ADV""},{""index"":35,""word"":""了"",""label"":""RAD""},{""index"":36,""word"":""水漂"",""label"":""VOB""}]}",,03_event_candidates_formal.csv
EC0016216,EV2_0002936,F0128,孔子猜谜【儿童益智故事】,3297,2,”“仲尼”大家都知道是孔子。,知道,知道,知道,知道,5,v,感知/寻找/识别,PERCEPTION_DISCOVERY,PERCEPTION_OR_SEARCH,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light；high_event_confidence,semantic_class_rule,0.65,4,,,5,,0,大家,是孔子,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,"[[""A0"",""大家"",3,3],[""ARGM-ADV"",""都"",4,4],[""A1"",""是孔子"",6,7]]","{""children"":[{""index"":1,""word"":""仲尼"",""label"":""SBV""},{""index"":3,""word"":""大家"",""label"":""SBV""},{""index"":4,""word"":""都"",""label"":""ADV""},{""index"":6,""word"":""是"",""label"":""VOB""},{""index"":8,""word"":""。"",""label"":""WP""}]}",dialogue_or_quote,03_event_candidates_formal.csv
EC0016223,EV2_0002937,F0128,孔子猜谜【儿童益智故事】,3300,5,有一天，项橐见到孔子时说：“听说孔圣人很有学问，特来求教。,说,说,说,说,8,v,交流表达,COMMUNICATION,SPEECH,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light；high_event_confidence,semantic_class_rule,0.65,4,,,8,,0,项橐,“听说孔圣人很有学问，特来求教,有一天,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,"[[""ARGM-TMP"",""有一天"",0,2],[""A0"",""项橐"",4,4],[""ARGM-TMP"",""见到孔子时"",5,7],[""A1"",""“听说孔圣人很有学问，特来求教"",10,20]]","{""children"":[{""index"":0,""word"":""有"",""label"":""ADV""},{""index"":4,""word"":""项橐"",""label"":""SBV""},{""index"":7,""word"":""时"",""label"":""ADV""},{""index"":9,""word"":""："",""label"":""WP""},{""index"":11,""word"":""听说"",""label"":""VOB""},{""index"":21,""word"":""。"",""label"":""WP""}]}",dialogue_or_quote,03_event_candidates_formal.csv
EC0016228,EV2_0002938,F0128,孔子猜谜【儿童益智故事】,3301,6,”孔子笑说：“请讲——。,笑,笑,笑,笑,2,v,交流表达,COMMUNICATION,SPEECH,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；predicate_not_light,semantic_class_rule,0.65,2,,,2,,0,孔子,,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.7,0.9,0.9,0.0,0.725,medium,accepted,,,[],"{""children"":[{""index"":0,""word"":""”"",""label"":""WP""},{""index"":1,""word"":""孔子"",""label"":""SBV""},{""index"":3,""word"":""说"",""label"":""COO""},{""index"":9,""word"":""—"",""label"":""WP""},{""index"":10,""word"":""。"",""label"":""WP""}]}",dialogue_or_quote,03_event_candidates_formal.csv
EC0016229,EV2_0002939,F0128,孔子猜谜【儿童益智故事】,3301,6,”孔子笑说：“请讲——。,说,说,说,说,3,v,交流表达,COMMUNICATION,SPEECH,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light；high_event_confidence,semantic_class_rule,0.65,4,,,3,,0,孔子,讲,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,"[[""A0"",""孔子"",1,1]]","{""children"":[{""index"":4,""word"":""："",""label"":""WP""},{""index"":7,""word"":""讲"",""label"":""VOB""}]}",dialogue_or_quote,03_event_candidates_formal.csv
EC0016233,EV2_0002940,F0128,孔子猜谜【儿童益智故事】,3302,7,”项橐朝孔子拱拱手说：“什么水没有鱼？,说,说,说,说,5,v,交流表达,COMMUNICATION,SPEECH,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light,semantic_class_rule,0.65,3,,,5,,0,,“什么水没有鱼,,,,,,0,,0,0,,,,,0,0,0,0,questioned,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.7,0.9,0.9,0.0,0.725,medium,accepted,,,"[[""A1"",""“什么水没有鱼"",7,11]]","{""children"":[{""index"":6,""word"":""："",""label"":""WP""},{""index"":10,""word"":""没有"",""label"":""VOB""}]}",dialogue_or_quote；question_or_inquiry,03_event_candidates_formal.csv
EC0016239,EV2_0002941,F0128,孔子猜谜【儿童益智故事】,3306,11,”孔子听后说：“你真是问得怪，江河湖海，什么水都有鱼；,说,说,说,说,4,v,交流表达,COMMUNICATION,SPEECH,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light；high_event_confidence,semantic_class_rule,0.65,4,,,4,,0,孔子,问,孔子听后,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,"[[""ARGM-TMP"",""孔子听后"",1,3]]","{""children"":[{""index"":0,""word"":""”"",""label"":""WP""},{""index"":1,""word"":""孔子"",""label"":""SBV""},{""index"":3,""word"":""后"",""label"":""ADV""},{""index"":5,""word"":""："",""label"":""WP""},{""index"":9,""word"":""问"",""label"":""VOB""},{""index"":20,""word"":""；"",""label"":""WP""}]}",dialogue_or_quote；question_or_inquiry,03_event_candidates_formal.csv
EC0016240,EV2_0002942,F0128,孔子猜谜【儿童益智故事】,3306,11,”孔子听后说：“你真是问得怪，江河湖海，什么水都有鱼；,问,问,问,问,9,v,交流表达,COMMUNICATION,SPEECH,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；predicate_not_light,semantic_class_rule,0.65,2,,,9,,0,你,,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.7,0.9,0.9,0.0,0.725,medium,accepted,,,"[[""A0"",""你"",7,7],[""ARGM-ADV"",""真是"",8,8]]","{""children"":[{""index"":6,""word"":""“"",""label"":""WP""},{""index"":7,""word"":""你"",""label"":""SBV""},{""index"":8,""word"":""真是"",""label"":""ADV""},{""index"":10,""word"":""得"",""label"":""RAD""},{""index"":11,""word"":""怪"",""label"":""CMP""},{""index"":12,""word"":""，"",""label"":""WP""},{""index"":13,""word"":""江河湖海"",""label"":""COO""},{""index"":18,""word"":""有"",""label"":""COO""}]}",dialogue_or_quote；question_or_inquiry,03_event_candidates_formal.csv
EC0016250,EV2_0002943,F0128,孔子猜谜【儿童益智故事】,3310,15,”项橐一听格格直笑，晃着脑袋说：“不对，井水没有鱼，萤火没有烟，枯树没有叶，雪花没有枝。,听,听,听,听,3,v,感知/寻找/识别,PERCEPTION_DISCOVERY,PERCEPTION_OR_SEARCH,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light；high_event_confidence,semantic_class_rule,0.65,4,,,3,,0,项橐,格,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,[],"{""children"":[{""index"":0,""word"":""”"",""label"":""WP""},{""index"":1,""word"":""项橐"",""label"":""SBV""},{""index"":2,""word"":""一"",""label"":""ADV""},{""index"":4,""word"":""格"",""label"":""VOB""},{""index"":7,""word"":""笑"",""label"":""COO""},{""index"":8,""word"":""，"",""label"":""WP""},{""index"":9,""word"":""晃"",""label"":""COO""},{""index"":12,""word"":""说"",""label"":""COO""},{""index"":33,""word"":""。"",""label"":""WP""}]}",dialogue_or_quote,03_event_candidates_formal.csv
EC0016253,EV2_0002944,F0128,孔子猜谜【儿童益智故事】,3310,15,”项橐一听格格直笑，晃着脑袋说：“不对，井水没有鱼，萤火没有烟，枯树没有叶，雪花没有枝。,说,说,说,说,12,v,交流表达,COMMUNICATION,SPEECH,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light,semantic_class_rule,0.65,3,,,12,,0,,“不对，井水没有鱼，萤火没有烟，枯树没有叶，雪花没有枝,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.7,0.9,0.9,0.0,0.725,medium,accepted,,,"[[""A1"",""“不对，井水没有鱼，萤火没有烟，枯树没有叶，雪花没有枝"",14,32]]","{""children"":[{""index"":13,""word"":""："",""label"":""WP""},{""index"":16,""word"":""对"",""label"":""VOB""}]}",dialogue_or_quote,03_event_candidates_formal.csv
EC0016285,EV2_0002945,F0129,两把扫帚【儿童益智故事】,3319,5,每天，老爷爷带着它，把店里店外打扫得干干净净。,带,带,带,带,3,v,资源转移/施助动作,SOCIAL_INTERACTION,ASSISTANCE,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light；high_event_confidence,semantic_class_rule,0.65,4,,,3,,0,老爷爷,它,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,"[[""A0"",""老爷爷"",2,2],[""A1"",""它"",5,5]]","{""children"":[{""index"":0,""word"":""每天"",""label"":""ADV""},{""index"":2,""word"":""老爷爷"",""label"":""SBV""},{""index"":4,""word"":""着"",""label"":""RAD""},{""index"":5,""word"":""它"",""label"":""VOB""},{""index"":6,""word"":""，"",""label"":""WP""},{""index"":12,""word"":""打扫"",""label"":""COO""},{""index"":15,""word"":""。"",""label"":""WP""}]}",,03_event_candidates_formal.csv
EC0016294,EV2_0002946,F0129,两把扫帚【儿童益智故事】,3323,9,勤快扫帚爱整洁，每次扫完地，自己也洗个澡。,爱,爱,爱,爱,2,v,认知/决策,COGNITION_INTENTION,COGNITION_OR_DECISION,schema_valuable,B_SCHEMA_VALUABLE_ACTION,has_core_participant；has_meaningful_object；predicate_not_light；high_event_confidence,semantic_class_rule,0.65,4,,,2,,0,扫帚,整洁,,,,,,0,,0,0,,,,,0,0,0,0,affirmed,no,not_applicable,not_applicable,not_applicable,,,0.0,0.9,0.9,0.9,0.9,0.0,0.765,high,accepted,,,"[[""ARGM-ADV"",""勤快"",0,0],[""A0"",""扫帚"",1,1],[""A1"",""整洁"",3,3]]","{""children"":[{""index"":1,""word"":""扫帚"",""label"":""SBV""},{""index"":3,""word"":""整洁"",""label"":""VOB""},{""index"":4,""word"":""，"",""label"":""WP""},{""index"":6,""word"":""扫"",""label"":""COO""},{""index"":9,""word"":""，"",""label"":""WP""},{""index"":12,""word"":""洗"",""label"":""COO""},{""index"":15,""word"":""。"",""label"":""WP""}]}",,03_event_candidates_formal.csv
